10,51,317.89431671565535,0.36003780364990234,0.6880224998123121, 2931241.1772714243
16,25,142.3199605230627,0.027890920639038086,0.5307256666666668, 804483.1979783429
17,25,189.76211400498346,0.020941734313964844,0.526884504, 1800794.2211656263
18,24,167.69888002799436,0.027924537658691406,0.7193894921875, 745960.876433978
20,16,246.31374020970895,1.6609017848968506,0.4035423246065808, 7870814.0694414005
23,23,238.1920671810412,0.024931907653808594,0.6446234761904762, 153753.4924678966
24,9,152.72410772937,0.005983114242553711,0.20892288888888888, 731007.0645758349
25,15,138.0990585711645,2.1032803058624268,0.6910695333333334, 399667.62217125035
26,8,123.00048289807701,0.0049855709075927734,0.0, 0.0
27,8,75.22470209710147,0.0029935836791992188,0.18850324999999998, 399063.1572511428
29,4,55.98671894785845,0.0,0.7298625000000003, 76708.58407968408
30,16,275.5052177986115,2.2495312690734863,0.21434434615384612, 1884941.9273403955
31,5,179.22692486148998,0.0009911060333251953,0.7529013333333333, 142829.01378431258
32,13,274.6114867502975,0.5225217342376709,0.4068296060606061, 316473.46656876977
33,8,85.30393332751103,0.007980823516845703,0.4864070833333334, 105225.3590670502
35,7,116.66187983187233,0.001991748809814453,0.12107104761904762, 722686.4852876583
36,15,336.0705050533939,2.6092123985290527,0.4008030000000001, 249475.7931327119
39,3,41.38628423817474,0.0,0.086901, 476246.3520347837
40,25,126.26556851262963,0.02692699432373047,0.9222967599999999, 136903.40678701902
41,38,292.4519824339605,0.0548548698425293,0.7297484672619048, 892014.8145937339
42,43,246.30630154118856,0.08078360557556152,0.6367030601851852, 1009113.5597156273
43,19,128.60420482243362,0.010973691940307617,0.6156031578947369, 355142.9933299995
44,27,304.5107680183835,1.2437639236450195,0.44777970859182503, 1763852.0367832433
46,55,625.6306585536754,0.18752813339233398,0.377978514106583, 15721746.842009544
48,17,211.6949180740274,0.37406420707702637,0.5311270025641026, 222673.22130375082
51,25,325.4587194339881,0.02593064308166504,0.44379690051302867, 958719.6051863662
52,11,201.1004581508772,0.04687309265136719,0.594862545454545, 338062.06103834085
53,13,149.52080044792316,0.34717798233032227,0.6543016025641026, 274223.6299504239
55,5,14.173468731798696,0.0,0.8333375, 17008.077437771248
56,11,685.0637461443648,0.042851924896240234,0.34334627710651827, 9824133.454740698
57,4,73.96372328817279,0.000997304916381836,0.1806104166666667, 245712.4832107986
58,5,115.20189230378429,0.0,0.6267343999999999, 91906.4697133142
59,15,184.9250990428567,1.5974211692810059,0.4722606428138265, 645705.9104158379
60,5,111.3328411903765,0.0,0.5859582, 190001.3365976899
62,7,124.99816087276449,0.0009961128234863281,0.8336639999999998, 149938.29753085718
63,5,62.27076270342886,0.0,0.6162922, 101040.97164206988
64,3,92.97063106386757,0.0,0.12413266666666663, 1497923.6902002848
65,2,15.635247944155402,0.0009963512420654297,2.75e-05, 1563524.7944155403
66,9,105.03674523069051,0.007977724075317383,0.5859785185185185, 134437.62259781253
67,5,145.21823505237015,0.0,0.5870223333333333, 148428.6646074603
79,20,162.28742071651675,0.015955209732055664,0.6237856833333334, 780496.0504189463
80,17,298.0367184124568,0.8956437110900879,0.25279418054015684, 131460623.2203012
81,25,333.32100677290157,0.024933576583862305,0.6480746954887218, 1931367.8150930358
82,18,240.9600623454955,0.7445502281188965,0.3055738823529412, 1637140.9347473453
83,19,267.5407173999665,0.006979942321777344,0.2955107870370371, 1971066.4042429393
84,2,15.797313727770751,0.0009920597076416016,0.04736400000000001, 333529.9748283664
85,3,26.246648685346457,0.0010066032409667969,0.18748288888888887, 209992.35322937754
86,23,249.05289616880054,0.0169525146484375,0.36156355201307994, 1282417.6079024603
87,11,147.61041982179444,0.19053339958190918,0.5888838965764376, 413340.5306228208
88,3,65.42620170335012,0.0,0.6666666666666666, 61729.62130711084
90,8,77.04784934893148,0.0029897689819335938,0.7077196969696969, 179631.78355791947
91,15,116.3910850856233,1.708045244216919,0.5818050000000002, 200051.70991246766
92,15,594.3270183853494,1.776879072189331,0.4330974281516046, 2977387.4706839575
93,35,274.73557042074094,0.03291201591491699,0.5315551666666667, 769718.2428840591
94,7,188.39453434902524,0.00398564338684082,0.3309696428571428, 318763.1902572761
95,16,199.3395575246348,0.9424896240234375,0.28244485714285716, 912662.9959273877
97,22,380.48456155391307,0.7439799308776855,0.6161867027417027, 575351.9014248359
